GO.ID	Term	Annotated	Significant	Expected	elimFisher
GO:0032011	ARF protein signal transduction	13	10	5.21	0.00792
GO:1905898	positive regulation of response to endoplasmic reticulum stress	13	10	5.21	0.00792
GO:0000423	mitophagy	13	10	5.21	0.00792
GO:0002718	regulation of cytokine production involved in immune response	13	10	5.21	0.00792
GO:0043552	positive regulation of phosphatidylinositol 3-kinase activity	13	10	5.21	0.00792
GO:0045571	negative regulation of imaginal disc growth	13	10	5.21	0.00792
GO:0048643	positive regulation of skeletal muscle tissue development	13	10	5.21	0.00792
GO:2000641	regulation of early endosome to late endosome transport	13	10	5.21	0.00792
GO:0007528	neuromuscular junction development	171	101	68.57	0.00795
GO:0042552	myelination	48	28	19.25	0.00796
GO:0031331	positive regulation of cellular catabolic process	249	127	99.85	0.00798
GO:0048640	negative regulation of developmental growth	89	56	35.69	0.00799
GO:0050714	positive regulation of protein secretion	59	40	23.66	0.00801
GO:1903078	positive regulation of protein localization to plasma membrane	26	17	10.43	0.00802
GO:0097237	cellular response to toxic substance	26	17	10.43	0.00802
GO:0030011	maintenance of cell polarity	26	17	10.43	0.00802
GO:2000378	negative regulation of reactive oxygen species metabolic process	26	17	10.43	0.00802
GO:0007229	integrin-mediated signaling pathway	26	17	10.43	0.00802
GO:0090278	negative regulation of peptide hormone secretion	26	17	10.43	0.00802
GO:0009072	aromatic amino acid family metabolic process	110	57	44.11	0.0081
GO:0008306	associative learning	80	49	32.08	0.00811
GO:0043297	apical junction assembly	89	58	35.69	0.00812
GO:0120193	tight junction organization	77	49	30.88	0.00814
GO:0071356	cellular response to tumor necrosis factor	44	26	17.64	0.00828
GO:0051893	regulation of focal adhesion assembly	28	18	11.23	0.00828
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	28	18	11.23	0.00828
GO:0002385	mucosal immune response	28	18	11.23	0.00828
GO:0016482	cytosolic transport	108	60	43.31	0.00843
GO:0030850	prostate gland development	30	19	12.03	0.00847
GO:0007298	border follicle cell migration	104	63	41.7	0.00849
GO:0046394	carboxylic acid biosynthetic process	251	125	100.65	0.0085
GO:0043523	regulation of neuron apoptotic process	119	61	47.72	0.00851
GO:0006625	protein targeting to peroxisome	40	24	16.04	0.00852
GO:0038202	TORC1 signaling	40	24	16.04	0.00852
GO:0008345	larval locomotory behavior	32	20	12.83	0.00858
GO:0030595	leukocyte chemotaxis	32	20	12.83	0.00858
GO:0048260	positive regulation of receptor-mediated endocytosis	32	20	12.83	0.00858
GO:0006024	glycosaminoglycan biosynthetic process	32	20	12.83	0.00858
GO:0048678	response to axon injury	32	20	12.83	0.00858
GO:0050852	T cell receptor signaling pathway	38	23	15.24	0.00859
GO:0098901	regulation of cardiac muscle cell action potential	8	7	3.21	0.00863
GO:0006882	cellular zinc ion homeostasis	8	7	3.21	0.00863
GO:0014850	response to muscle activity	8	7	3.21	0.00863
GO:0038128	ERBB2 signaling pathway	8	7	3.21	0.00863
GO:0001937	negative regulation of endothelial cell proliferation	8	7	3.21	0.00863
GO:0070307	lens fiber cell development	8	7	3.21	0.00863
GO:0051900	regulation of mitochondrial depolarization	8	7	3.21	0.00863
GO:1905244	regulation of modification of synaptic structure	8	7	3.21	0.00863
GO:0061732	mitochondrial acetyl-CoA biosynthetic process from pyruvate	8	7	3.21	0.00863
GO:1900271	regulation of long-term synaptic potentiation	8	7	3.21	0.00863
GO:1902473	regulation of protein localization to synapse	8	7	3.21	0.00863
GO:0046664	dorsal closure, amnioserosa morphology change	8	7	3.21	0.00863
GO:0002756	MyD88-independent toll-like receptor signaling pathway	8	7	3.21	0.00863
GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	8	7	3.21	0.00863
GO:0048790	maintenance of presynaptic active zone structure	8	7	3.21	0.00863
GO:0048626	myoblast fate specification	8	7	3.21	0.00863
GO:0045501	regulation of sevenless signaling pathway	8	7	3.21	0.00863
GO:0050916	sensory perception of sweet taste	8	7	3.21	0.00863
GO:0051386	regulation of neurotrophin TRK receptor signaling pathway	8	7	3.21	0.00863
GO:0071577	zinc ion transmembrane transport	8	7	3.21	0.00863
GO:0006105	succinate metabolic process	8	7	3.21	0.00863
GO:1904589	regulation of protein import	34	21	13.63	0.00863
GO:0046785	microtubule polymerization	34	21	13.63	0.00863
GO:0009083	branched-chain amino acid catabolic process	34	21	13.63	0.00863
GO:0010591	regulation of lamellipodium assembly	34	21	13.63	0.00863
GO:0048524	positive regulation of viral process	34	21	13.63	0.00863
GO:0030223	neutrophil differentiation	36	22	14.44	0.00863
GO:0050829	defense response to Gram-negative bacterium	36	22	14.44	0.00863
GO:0051492	regulation of stress fiber assembly	36	22	14.44	0.00863
GO:0060537	muscle tissue development	241	130	96.64	0.00866
GO:1905952	regulation of lipid localization	65	36	26.06	0.00883
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	65	36	26.06	0.00883
GO:0045595	regulation of cell differentiation	800	386	320.8	0.00884
GO:0016241	regulation of macroautophagy	80	43	32.08	0.00901
GO:0050776	regulation of immune response	319	179	127.92	0.00908
GO:1901654	response to ketone	93	49	37.29	0.00909
GO:0043087	regulation of GTPase activity	245	130	98.24	0.00926
GO:0051648	vesicle localization	115	59	46.11	0.00934
GO:0051094	positive regulation of developmental process	637	320	255.43	0.00935
GO:0051898	negative regulation of protein kinase B signaling	15	11	6.01	0.0095
GO:1903426	regulation of reactive oxygen species biosynthetic process	15	11	6.01	0.0095
GO:0035335	peptidyl-tyrosine dephosphorylation	15	11	6.01	0.0095
GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	15	11	6.01	0.0095
GO:0007223	Wnt signaling pathway, calcium modulating pathway	15	11	6.01	0.0095
GO:0044272	sulfur compound biosynthetic process	138	78	55.34	0.00958
GO:0120032	regulation of plasma membrane bounded cell projection assembly	122	71	48.92	0.00959
GO:0007033	vacuole organization	112	67	44.91	0.0099
GO:0003013	circulatory system process	214	110	85.81	0.00996
