GO.ID	Term	Annotated	Significant	Expected	elimFisher
GO:0048730	epidermis morphogenesis	7	5	1.4	0.00466
GO:0034380	high-density lipoprotein particle assembly	7	5	1.4	0.00466
GO:0036343	psychomotor behavior	7	5	1.4	0.00466
GO:0033058	directional locomotion	7	5	1.4	0.00466
GO:0060244	negative regulation of cell proliferation involved in contact inhibition	7	5	1.4	0.00466
GO:0002684	positive regulation of immune system process	277	105	55.4	0.0047
GO:0051209	release of sequestered calcium ion into cytosol	46	24	9.2	0.00477
GO:0034599	cellular response to oxidative stress	87	28	17.4	0.00486
GO:0016477	cell migration	439	178	87.8	0.00486
GO:0097746	blood vessel diameter maintenance	28	12	5.6	0.00491
GO:0060996	dendritic spine development	28	12	5.6	0.00491
GO:0015812	gamma-aminobutyric acid transport	28	12	5.6	0.00491
GO:0007271	synaptic transmission, cholinergic	28	12	5.6	0.00491
GO:0071384	cellular response to corticosteroid stimulus	28	12	5.6	0.00491
GO:0050804	modulation of chemical synaptic transmission	296	128	59.2	0.00492
GO:0022409	positive regulation of cell-cell adhesion	55	23	11	0.00502
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	66	26	13.2	0.00512
GO:0051124	synaptic assembly at neuromuscular junction	40	18	8	0.00513
GO:0043113	receptor clustering	58	23	11.6	0.00516
GO:0071407	cellular response to organic cyclic compound	266	88	53.2	0.00518
GO:0046503	glycerolipid catabolic process	35	14	7	0.00519
GO:0001906	cell killing	53	19	10.6	0.00523
GO:1903076	regulation of protein localization to plasma membrane	44	26	8.8	0.00531
GO:0043270	positive regulation of ion transport	144	67	28.8	0.00532
GO:0008285	negative regulation of cell population proliferation	138	53	27.6	0.00533
GO:0009416	response to light stimulus	245	89	49	0.00541
GO:0043954	cellular component maintenance	35	18	7	0.00542
GO:0001881	receptor recycling	25	11	5	0.00551
GO:0010866	regulation of triglyceride biosynthetic process	25	11	5	0.00551
GO:0010660	regulation of muscle cell apoptotic process	25	11	5	0.00551
GO:0034121	regulation of toll-like receptor signaling pathway	25	11	5	0.00551
GO:0045596	negative regulation of cell differentiation	172	69	34.4	0.00556
GO:0007611	learning or memory	132	58	26.4	0.00562
GO:0023061	signal release	308	124	61.6	0.00562
GO:0099111	microtubule-based transport	80	26	16	0.00563
GO:0019748	secondary metabolic process	232	67	46.4	0.00566
GO:0040018	positive regulation of multicellular organism growth	46	17	9.2	0.00567
GO:0051099	positive regulation of binding	120	36	24	0.00571
GO:0034767	positive regulation of ion transmembrane transport	61	29	12.2	0.00575
GO:0050866	negative regulation of cell activation	47	23	9.4	0.00584
GO:0002687	positive regulation of leukocyte migration	49	23	9.8	0.00595
GO:0009948	anterior/posterior axis specification	39	15	7.8	0.00597
GO:0022008	neurogenesis	451	176	90.2	0.00598
GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	32	13	6.4	0.00599
GO:0050879	multicellular organismal movement	27	15	5.4	0.00602
GO:0010812	negative regulation of cell-substrate adhesion	27	14	5.4	0.00604
GO:1900452	regulation of long-term synaptic depression	22	10	4.4	0.0061
GO:0021988	olfactory lobe development	22	10	4.4	0.0061
GO:0016056	rhodopsin mediated signaling pathway	22	10	4.4	0.0061
GO:0030154	cell differentiation	1528	490	305.6	0.00612
GO:0052548	regulation of endopeptidase activity	65	22	13	0.00613
GO:0060078	regulation of postsynaptic membrane potential	50	18	10	0.00616
GO:0022604	regulation of cell morphogenesis	80	30	16	0.00618
GO:1903507	negative regulation of nucleic acid-templated transcription	256	68	51.2	0.00619
GO:0045936	negative regulation of phosphate metabolic process	144	49	28.8	0.00623
GO:0022416	chaeta development	10	6	2	0.00635
GO:0014854	response to inactivity	10	6	2	0.00635
GO:0150172	regulation of phosphatidylcholine metabolic process	10	6	2	0.00635
GO:0045056	transcytosis	10	6	2	0.00635
GO:0043300	regulation of leukocyte degranulation	10	6	2	0.00635
GO:0032796	uropod organization	10	6	2	0.00635
GO:0071305	cellular response to vitamin D	10	6	2	0.00635
GO:0060073	micturition	10	6	2	0.00635
GO:0097090	presynaptic membrane organization	10	6	2	0.00635
GO:0060314	regulation of ryanodine-sensitive calcium-release channel activity	10	6	2	0.00635
GO:0060307	regulation of ventricular cardiac muscle cell membrane repolarization	10	6	2	0.00635
GO:0060125	negative regulation of growth hormone secretion	10	6	2	0.00635
GO:0045862	positive regulation of proteolysis	125	37	25	0.0065
GO:0007416	synapse assembly	82	38	16.4	0.00652
GO:0010876	lipid localization	187	76	37.4	0.00652
GO:0086004	regulation of cardiac muscle cell contraction	19	9	3.8	0.00662
GO:0051926	negative regulation of calcium ion transport	19	9	3.8	0.00662
GO:0048086	negative regulation of developmental pigmentation	19	9	3.8	0.00662
GO:1903978	regulation of microglial cell activation	19	9	3.8	0.00662
GO:0010430	fatty acid omega-oxidation	19	9	3.8	0.00662
GO:0030501	positive regulation of bone mineralization	19	9	3.8	0.00662
GO:0043267	negative regulation of potassium ion transport	19	9	3.8	0.00662
GO:0010591	regulation of lamellipodium assembly	19	9	3.8	0.00662
GO:1904262	negative regulation of TORC1 signaling	19	9	3.8	0.00662
GO:0009649	entrainment of circadian clock	28	15	5.6	0.00664
GO:0032496	response to lipopolysaccharide	43	16	8.6	0.00666
GO:0030534	adult behavior	78	33	15.6	0.00669
GO:0042713	sperm ejaculation	5	4	1	0.00671
GO:0034651	cortisol biosynthetic process	5	4	1	0.00671
GO:0038003	G protein-coupled opioid receptor signaling pathway	5	4	1	0.00671
GO:0097264	self proteolysis	5	4	1	0.00671
GO:0051895	negative regulation of focal adhesion assembly	5	4	1	0.00671
GO:0001661	conditioned taste aversion	5	4	1	0.00671
GO:0014848	urinary tract smooth muscle contraction	5	4	1	0.00671
GO:0035385	Roundabout signaling pathway	5	4	1	0.00671
GO:0042985	negative regulation of amyloid precursor protein biosynthetic process	5	4	1	0.00671
GO:0035750	protein localization to myelin sheath abaxonal region	5	4	1	0.00671
GO:0055118	negative regulation of cardiac muscle contraction	5	4	1	0.00671
GO:0032375	negative regulation of cholesterol transport	5	4	1	0.00671
GO:1900149	positive regulation of Schwann cell migration	5	4	1	0.00671
GO:1902418	(+)-abscisic acid D-glucopyranosyl ester transmembrane transport	5	4	1	0.00671
GO:0032225	regulation of synaptic transmission, dopaminergic	5	4	1	0.00671
GO:2000427	positive regulation of apoptotic cell clearance	5	4	1	0.00671
GO:0042062	long-term strengthening of neuromuscular junction	5	4	1	0.00671
GO:1904395	positive regulation of skeletal muscle acetylcholine-gated channel clustering	5	4	1	0.00671
GO:0019448	L-cysteine catabolic process	5	4	1	0.00671
GO:0090322	regulation of superoxide metabolic process	5	4	1	0.00671
GO:0034113	heterotypic cell-cell adhesion	5	4	1	0.00671
GO:0032971	regulation of muscle filament sliding	5	4	1	0.00671
GO:0060372	regulation of atrial cardiac muscle cell membrane repolarization	5	4	1	0.00671
GO:0045671	negative regulation of osteoclast differentiation	5	4	1	0.00671
GO:0031282	regulation of guanylate cyclase activity	5	4	1	0.00671
GO:0045956	positive regulation of calcium ion-dependent exocytosis	5	4	1	0.00671
GO:0051055	negative regulation of lipid biosynthetic process	44	21	8.8	0.00674
GO:0006029	proteoglycan metabolic process	44	21	8.8	0.00682
GO:0030282	bone mineralization	35	17	7	0.00687
GO:0051965	positive regulation of synapse assembly	29	12	5.8	0.00688
GO:0030168	platelet activation	29	12	5.8	0.00688
GO:1900424	regulation of defense response to bacterium	29	12	5.8	0.00688
GO:0071347	cellular response to interleukin-1	29	12	5.8	0.00688
GO:0045540	regulation of cholesterol biosynthetic process	29	12	5.8	0.00688
GO:0042417	dopamine metabolic process	27	15	5.4	0.00689
GO:0051648	vesicle localization	97	30	19.4	0.0069
GO:0061138	morphogenesis of a branching epithelium	58	20	11.6	0.00694
GO:0051897	positive regulation of protein kinase B signaling	36	14	7.2	0.00696
GO:0032413	negative regulation of ion transmembrane transporter activity	36	14	7.2	0.00696
GO:0002709	regulation of T cell mediated immunity	36	14	7.2	0.00696
GO:0035010	encapsulation of foreign target	16	8	3.2	0.00697
GO:0008039	synaptic target recognition	16	8	3.2	0.00697
GO:0070729	cyclic nucleotide transport	16	8	3.2	0.00697
GO:0010560	positive regulation of glycoprotein biosynthetic process	16	8	3.2	0.00697
GO:0060081	membrane hyperpolarization	16	8	3.2	0.00697
GO:0090303	positive regulation of wound healing	16	8	3.2	0.00697
GO:0014911	positive regulation of smooth muscle cell migration	13	7	2.6	0.00697
GO:0002053	positive regulation of mesenchymal cell proliferation	13	7	2.6	0.00697
GO:1900194	negative regulation of oocyte maturation	13	7	2.6	0.00697
GO:1902306	negative regulation of sodium ion transmembrane transport	13	7	2.6	0.00697
GO:1903997	positive regulation of non-membrane spanning protein tyrosine kinase activity	13	7	2.6	0.00697
GO:0045725	positive regulation of glycogen biosynthetic process	13	7	2.6	0.00697
GO:0045747	positive regulation of Notch signaling pathway	13	7	2.6	0.00697
GO:0015911	long-chain fatty acid import across plasma membrane	13	7	2.6	0.00697
GO:0071404	cellular response to low-density lipoprotein particle stimulus	13	7	2.6	0.00697
GO:0016082	synaptic vesicle priming	13	7	2.6	0.00697
GO:0031295	T cell costimulation	13	7	2.6	0.00697
GO:0045986	negative regulation of smooth muscle contraction	13	7	2.6	0.00697
GO:0046889	positive regulation of lipid biosynthetic process	62	21	12.4	0.00725
GO:0048488	synaptic vesicle endocytosis	62	21	12.4	0.00725
GO:0048705	skeletal system morphogenesis	47	17	9.4	0.00726
GO:0022037	metencephalon development	47	17	9.4	0.00726
GO:0006941	striated muscle contraction	81	40	16.2	0.00732
GO:2001257	regulation of cation channel activity	76	28	15.2	0.00735
GO:0061564	axon development	100	44	20	0.0074
GO:0010941	regulation of cell death	366	127	73.2	0.00743
GO:0006955	immune response	536	177	107.2	0.00757
GO:0007613	memory	71	28	14.2	0.00757
GO:0034332	adherens junction organization	60	24	12	0.00763
GO:0006874	cellular calcium ion homeostasis	139	59	27.8	0.00776
GO:0006690	icosanoid metabolic process	51	18	10.2	0.00778
GO:0030856	regulation of epithelial cell differentiation	51	18	10.2	0.00778
GO:0001558	regulation of cell growth	113	38	22.6	0.0078
GO:0071695	anatomical structure maturation	115	38	23	0.00782
GO:0042332	gravitaxis	26	11	5.2	0.00785
GO:0042220	response to cocaine	26	11	5.2	0.00785
GO:0009725	response to hormone	539	165	107.8	0.00789
GO:0071205	protein localization to juxtaparanode region of axon	8	8	1.6	0.00795
GO:0098754	detoxification	78	25	15.6	0.00797
GO:0001822	kidney development	82	26	16.4	0.00805
GO:0061912	selective autophagy	82	26	16.4	0.00805
GO:1903531	negative regulation of secretion by cell	65	25	13	0.00806
GO:0017038	protein import	98	30	19.6	0.00808
GO:1901655	cellular response to ketone	86	27	17.2	0.00809
GO:0071333	cellular response to glucose stimulus	86	27	17.2	0.00809
GO:0050728	negative regulation of inflammatory response	33	13	6.6	0.0081
GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	33	13	6.6	0.0081
GO:0048511	rhythmic process	177	67	35.4	0.0083
GO:0015833	peptide transport	138	53	27.6	0.00837
GO:0098657	import into cell	145	59	29	0.0085
GO:0099565	chemical synaptic transmission, postsynaptic	44	16	8.8	0.00856
GO:0043409	negative regulation of MAPK cascade	59	20	11.8	0.00857
GO:1901136	carbohydrate derivative catabolic process	71	28	14.2	0.00864
GO:0051896	regulation of protein kinase B signaling	59	24	11.8	0.0087
GO:0031668	cellular response to extracellular stimulus	154	47	30.8	0.00871
GO:0120032	regulation of plasma membrane bounded cell projection assembly	129	50	25.8	0.0088
GO:0009743	response to carbohydrate	134	44	26.8	0.00882
GO:0014823	response to activity	63	21	12.6	0.00887
GO:0009408	response to heat	63	21	12.6	0.00887
GO:0046680	response to DDT	23	10	4.6	0.00888
GO:0071548	response to dexamethasone	23	10	4.6	0.00888
GO:1903034	regulation of response to wounding	53	22	10.6	0.00902
GO:0032984	protein-containing complex disassembly	116	40	23.2	0.00907
GO:0009617	response to bacterium	195	64	39	0.00911
GO:0099172	presynapse organization	37	14	7.4	0.00918
GO:0071248	cellular response to metal ion	107	32	21.4	0.00924
GO:0051235	maintenance of location	175	66	35	0.00926
GO:0042594	response to starvation	136	39	27.2	0.00938
GO:0035567	non-canonical Wnt signaling pathway	30	12	6	0.00941
GO:0007507	heart development	157	54	31.4	0.0096
GO:0050764	regulation of phagocytosis	50	25	10	0.00965
GO:0031099	regeneration	34	18	6.8	0.00976
GO:0043583	ear development	40	19	8	0.00976
GO:0033002	muscle cell proliferation	64	26	12.8	0.00985
GO:0035315	hair cell differentiation	20	9	4	0.00992
GO:0048008	platelet-derived growth factor receptor signaling pathway	20	9	4	0.00992
GO:0010763	positive regulation of fibroblast migration	20	9	4	0.00992
GO:0031128	developmental induction	20	9	4	0.00992
GO:0022603	regulation of anatomical structure morphogenesis	320	127	64	0.00996
