GO.ID	Term	Annotated	Significant	Expected	elimFisher
GO:0016334	establishment or maintenance of polarity of follicular epithelium	24	12	5.66	0.00428
GO:0055010	ventricular cardiac muscle tissue morphogenesis	24	12	5.66	0.00428
GO:0051966	regulation of synaptic transmission, glutamatergic	24	12	5.66	0.00428
GO:0043647	inositol phosphate metabolic process	24	12	5.66	0.00428
GO:0045926	negative regulation of growth	147	49	34.65	0.00431
GO:0060173	limb development	110	46	25.93	0.00434
GO:0018107	peptidyl-threonine phosphorylation	81	30	19.09	0.00435
GO:0034446	substrate adhesion-dependent cell spreading	42	18	9.9	0.00439
GO:0021587	cerebellum morphogenesis	27	13	6.36	0.00451
GO:0071364	cellular response to epidermal growth factor stimulus	27	13	6.36	0.00451
GO:0042220	response to cocaine	27	13	6.36	0.00451
GO:0001818	negative regulation of cytokine production	58	23	13.67	0.00452
GO:1903169	regulation of calcium ion transmembrane transport	58	23	13.67	0.00452
GO:0030858	positive regulation of epithelial cell differentiation	37	19	8.72	0.00455
GO:0007409	axonogenesis	456	198	107.48	0.00455
GO:0021983	pituitary gland development	36	16	8.49	0.00461
GO:0051492	regulation of stress fiber assembly	36	16	8.49	0.00461
GO:0021879	forebrain neuron differentiation	30	14	7.07	0.00462
GO:0008284	positive regulation of cell population proliferation	399	143	94.05	0.00463
GO:0045669	positive regulation of osteoblast differentiation	33	15	7.78	0.00465
GO:0042472	inner ear morphogenesis	68	26	16.03	0.0047
GO:0016055	Wnt signaling pathway	257	108	60.58	0.00474
GO:0042386	hemocyte differentiation	43	23	10.14	0.00476
GO:0046579	positive regulation of Ras protein signal transduction	29	18	6.84	0.00478
GO:0061041	regulation of wound healing	55	22	12.96	0.0048
GO:0003338	metanephros morphogenesis	24	15	5.66	0.00481
GO:0032102	negative regulation of response to external stimulus	111	45	26.16	0.00482
GO:0035909	aorta morphogenesis	23	14	5.42	0.00483
GO:0010646	regulation of cell communication	1632	575	384.67	0.00485
GO:0098810	neurotransmitter reuptake	16	9	3.77	0.00488
GO:0050767	regulation of neurogenesis	245	87	57.75	0.00493
GO:0008285	negative regulation of cell population proliferation	335	109	78.96	0.00494
GO:0007297	ovarian follicle cell migration	115	50	27.11	0.00502
GO:0048469	cell maturation	243	75	57.28	0.00502
GO:0003401	axis elongation	22	14	5.19	0.00524
GO:0072170	metanephric tubule development	19	13	4.48	0.00524
GO:0008544	epidermis development	206	92	48.56	0.00526
GO:0060749	mammary gland alveolus development	11	7	2.59	0.0053
GO:0060602	branch elongation of an epithelium	11	7	2.59	0.0053
GO:0055075	potassium ion homeostasis	11	7	2.59	0.0053
GO:0035640	exploration behavior	11	7	2.59	0.0053
GO:0032291	axon ensheathment in central nervous system	11	7	2.59	0.0053
GO:0007438	oenocyte development	11	7	2.59	0.0053
GO:0002707	negative regulation of lymphocyte mediated immunity	11	7	2.59	0.0053
GO:0035114	imaginal disc-derived appendage morphogenesis	323	142	76.13	0.00532
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	212	93	49.97	0.00535
GO:0051090	regulation of DNA-binding transcription factor activity	181	58	42.66	0.00537
GO:0042058	regulation of epidermal growth factor receptor signaling pathway	49	20	11.55	0.00537
GO:0010508	positive regulation of autophagy	62	24	14.61	0.00541
GO:0090263	positive regulation of canonical Wnt signaling pathway	62	24	14.61	0.00541
GO:0048085	adult chitin-containing cuticle pigmentation	72	27	16.97	0.00547
GO:0021675	nerve development	51	27	12.02	0.00547
GO:0016477	cell migration	693	296	163.34	0.00554
GO:0031345	negative regulation of cell projection organization	89	32	20.98	0.00555
GO:0007043	cell-cell junction assembly	110	56	25.93	0.00562
GO:0060571	morphogenesis of an epithelial fold	19	10	4.48	0.00567
GO:0007464	R3/R4 cell fate commitment	19	10	4.48	0.00567
GO:0007485	imaginal disc-derived male genitalia development	19	10	4.48	0.00567
GO:0035924	cellular response to vascular endothelial growth factor stimulus	19	10	4.48	0.00567
GO:0021542	dentate gyrus development	19	10	4.48	0.00567
GO:0060026	convergent extension	19	10	4.48	0.00567
GO:0021978	telencephalon regionalization	19	10	4.48	0.00567
GO:0098815	modulation of excitatory postsynaptic potential	19	10	4.48	0.00567
GO:0030900	forebrain development	257	105	60.58	0.0057
GO:0002009	morphogenesis of an epithelium	751	316	177.02	0.00571
GO:0007281	germ cell development	648	199	152.74	0.0058
GO:0043065	positive regulation of apoptotic process	222	75	52.33	0.00588
GO:0035239	tube morphogenesis	779	329	183.62	0.00598
GO:0035883	enteroendocrine cell differentiation	40	21	9.43	0.00605
GO:0071772	response to BMP	102	51	24.04	0.00605
GO:0072175	epithelial tube formation	97	39	22.86	0.00609
GO:0007628	adult walking behavior	40	17	9.43	0.00616
GO:0051017	actin filament bundle assembly	84	39	19.8	0.00616
GO:0072091	regulation of stem cell proliferation	22	11	5.19	0.00619
GO:2000737	negative regulation of stem cell differentiation	22	11	5.19	0.00619
GO:0042310	vasoconstriction	22	11	5.19	0.00619
GO:0045500	sevenless signaling pathway	22	11	5.19	0.00619
GO:0009642	response to light intensity	22	11	5.19	0.00619
GO:0050796	regulation of insulin secretion	79	37	18.62	0.00621
GO:0045747	positive regulation of Notch signaling pathway	66	25	15.56	0.00634
GO:0014855	striated muscle cell proliferation	37	16	8.72	0.00637
GO:0060675	ureteric bud morphogenesis	39	21	9.19	0.00647
GO:1990830	cellular response to leukemia inhibitory factor	83	30	19.56	0.00653
GO:0033138	positive regulation of peptidyl-serine phosphorylation	34	15	8.01	0.00653
GO:0007528	neuromuscular junction development	171	61	40.31	0.00656
GO:0008593	regulation of Notch signaling pathway	146	54	34.41	0.00662
GO:0001541	ovarian follicle development	28	13	6.6	0.00662
GO:0090630	activation of GTPase activity	28	13	6.6	0.00662
GO:0061097	regulation of protein tyrosine kinase activity	28	13	6.6	0.00662
GO:0003209	cardiac atrium morphogenesis	28	13	6.6	0.00662
GO:0070830	bicellular tight junction assembly	28	13	6.6	0.00662
GO:0016476	regulation of embryonic cell shape	31	14	7.31	0.00662
GO:1903351	cellular response to dopamine	31	14	7.31	0.00662
GO:0048699	generation of neurons	1235	476	291.1	0.00666
GO:0009791	post-embryonic development	622	239	146.61	0.00681
GO:0031214	biomineral tissue development	56	25	13.2	0.00686
GO:0043149	stress fiber assembly	50	24	11.79	0.00687
GO:0061178	regulation of insulin secretion involved in cellular response to glucose stimulus	26	16	6.13	0.00692
GO:0019932	second-messenger-mediated signaling	131	51	30.88	0.00694
GO:0071901	negative regulation of protein serine/threonine kinase activity	50	20	11.79	0.007
GO:0038083	peptidyl-tyrosine autophosphorylation	14	8	3.3	0.00704
GO:0001746	Bolwig's organ morphogenesis	14	8	3.3	0.00704
GO:0014866	skeletal myofibril assembly	14	8	3.3	0.00704
GO:0110118	negative regulation of compound eye photoreceptor cell differentiation	14	8	3.3	0.00704
GO:0008293	torso signaling pathway	14	8	3.3	0.00704
GO:0070306	lens fiber cell differentiation	14	8	3.3	0.00704
GO:0070593	dendrite self-avoidance	14	8	3.3	0.00704
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	14	8	3.3	0.00704
GO:0007522	visceral muscle development	14	8	3.3	0.00704
GO:2000637	positive regulation of gene silencing by miRNA	14	8	3.3	0.00704
GO:0045601	regulation of endothelial cell differentiation	14	8	3.3	0.00704
GO:1901739	regulation of myoblast fusion	14	8	3.3	0.00704
GO:0061337	cardiac conduction	40	23	9.43	0.00714
GO:0001953	negative regulation of cell-matrix adhesion	16	11	3.77	0.00726
GO:0061351	neural precursor cell proliferation	190	69	44.78	0.00727
GO:0071632	optomotor response	9	6	2.12	0.00732
GO:0097105	presynaptic membrane assembly	9	6	2.12	0.00732
GO:0042694	muscle cell fate specification	9	6	2.12	0.00732
GO:0015874	norepinephrine transport	9	6	2.12	0.00732
GO:0035994	response to muscle stretch	9	6	2.12	0.00732
GO:0021559	trigeminal nerve development	9	6	2.12	0.00732
GO:0043278	response to morphine	9	6	2.12	0.00732
GO:0007216	G protein-coupled glutamate receptor signaling pathway	9	6	2.12	0.00732
GO:0007539	primary sex determination, soma	9	6	2.12	0.00732
GO:0050914	sensory perception of salty taste	9	6	2.12	0.00732
GO:0051349	positive regulation of lyase activity	9	6	2.12	0.00732
GO:0060164	regulation of timing of neuron differentiation	9	6	2.12	0.00732
GO:0060221	retinal rod cell differentiation	9	6	2.12	0.00732
GO:0030510	regulation of BMP signaling pathway	74	38	17.44	0.00733
GO:0001843	neural tube closure	60	23	14.14	0.00733
GO:0043547	positive regulation of GTPase activity	105	41	24.75	0.00734
GO:1902533	positive regulation of intracellular signal transduction	351	131	82.73	0.00742
GO:0009581	detection of external stimulus	119	56	28.05	0.00743
GO:0048565	digestive tract development	161	74	37.95	0.00749
GO:0051093	negative regulation of developmental process	521	194	122.8	0.00768
GO:0061525	hindgut development	51	23	12.02	0.00771
GO:0008306	associative learning	80	43	18.86	0.00771
GO:0071248	cellular response to metal ion	57	22	13.44	0.00787
GO:0007167	enzyme linked receptor protein signaling pathway	517	210	121.86	0.00789
GO:0043434	response to peptide hormone	173	61	40.78	0.00794
GO:0035567	non-canonical Wnt signaling pathway	55	28	12.96	0.00796
GO:0008582	regulation of synaptic assembly at neuromuscular junction	91	32	21.45	0.00806
GO:0048706	embryonic skeletal system development	91	32	21.45	0.00806
GO:0097553	calcium ion transmembrane import into cytosol	51	24	12.02	0.00806
GO:0035282	segmentation	248	94	58.46	0.00809
GO:0071805	potassium ion transmembrane transport	72	31	16.97	0.00816
GO:0010817	regulation of hormone levels	306	106	72.13	0.00818
GO:0051047	positive regulation of secretion	153	54	36.06	0.00821
GO:0086065	cell communication involved in cardiac conduction	17	9	4.01	0.00823
GO:0044331	cell-cell adhesion mediated by cadherin	17	9	4.01	0.00823
GO:0022617	extracellular matrix disassembly	17	9	4.01	0.00823
GO:0035767	endothelial cell chemotaxis	17	9	4.01	0.00823
GO:1902229	regulation of intrinsic apoptotic signaling pathway in response to DNA damage	17	9	4.01	0.00823
GO:0021551	central nervous system morphogenesis	17	9	4.01	0.00823
GO:0043267	negative regulation of potassium ion transport	17	9	4.01	0.00823
GO:0032925	regulation of activin receptor signaling pathway	17	9	4.01	0.00823
GO:0071880	adenylate cyclase-activating adrenergic receptor signaling pathway	17	9	4.01	0.00823
GO:0034766	negative regulation of ion transmembrane transport	41	17	9.66	0.00825
GO:0033077	T cell differentiation in thymus	41	17	9.66	0.00825
GO:0046661	male sex differentiation	114	45	26.87	0.00852
GO:0022409	positive regulation of cell-cell adhesion	81	29	19.09	0.0086
GO:0035317	imaginal disc-derived wing hair organization	38	16	8.96	0.00864
GO:0002028	regulation of sodium ion transport	38	16	8.96	0.00864
GO:0007472	wing disc morphogenesis	272	124	64.11	0.00864
GO:0007162	negative regulation of cell adhesion	101	47	23.81	0.00876
GO:0001837	epithelial to mesenchymal transition	88	31	20.74	0.00877
GO:0007603	phototransduction, visible light	48	23	11.31	0.00878
GO:0032869	cellular response to insulin stimulus	109	37	25.69	0.00878
GO:0035162	embryonic hemopoiesis	40	20	9.43	0.00883
GO:0032271	regulation of protein polymerization	102	35	24.04	0.00884
GO:0048872	homeostasis of number of cells	144	53	33.94	0.00888
GO:0007602	phototransduction	71	34	16.74	0.00896
GO:0046068	cGMP metabolic process	20	10	4.71	0.00897
GO:0070839	metal ion export	20	10	4.71	0.00897
GO:0050884	neuromuscular process controlling posture	20	10	4.71	0.00897
GO:0050832	defense response to fungus	35	15	8.25	0.00898
GO:0007632	visual behavior	63	33	14.85	0.00899
GO:0030718	germ-line stem cell population maintenance	71	26	16.74	0.00901
GO:0009620	response to fungus	58	26	13.67	0.00913
GO:0003015	heart process	130	60	30.64	0.00915
GO:0043279	response to alkaloid	82	36	19.33	0.00918
GO:0048814	regulation of dendrite morphogenesis	61	23	14.38	0.0092
GO:0006469	negative regulation of protein kinase activity	98	39	23.1	0.00921
GO:0046580	negative regulation of Ras protein signal transduction	30	17	7.07	0.00922
GO:0021545	cranial nerve development	32	17	7.54	0.00923
GO:0035010	encapsulation of foreign target	32	14	7.54	0.00927
GO:1901985	positive regulation of protein acetylation	32	14	7.54	0.00927
GO:0006024	glycosaminoglycan biosynthetic process	32	14	7.54	0.00927
GO:0060420	regulation of heart growth	32	14	7.54	0.00927
GO:0022405	hair cycle process	61	28	14.38	0.00933
GO:0014909	smooth muscle cell migration	23	11	5.42	0.00937
GO:0007449	proximal/distal pattern formation, imaginal disc	23	11	5.42	0.00937
GO:2000136	regulation of cell proliferation involved in heart morphogenesis	23	11	5.42	0.00937
GO:0009593	detection of chemical stimulus	54	24	12.73	0.00944
GO:0035172	hemocyte proliferation	29	13	6.84	0.00945
GO:0035850	epithelial cell differentiation involved in kidney development	29	13	6.84	0.00945
GO:0032835	glomerulus development	29	13	6.84	0.00945
GO:0007614	short-term memory	29	13	6.84	0.00945
GO:1905314	semi-lunar valve development	26	12	6.13	0.00951
GO:0007400	neuroblast fate determination	26	12	6.13	0.00951
GO:0001892	embryonic placenta development	48	19	11.31	0.00963
GO:0002244	hematopoietic progenitor cell differentiation	64	27	15.09	0.00971
GO:0035120	post-embryonic appendage morphogenesis	309	137	72.83	0.00975
GO:0046533	negative regulation of photoreceptor cell differentiation	21	13	4.95	0.00975
GO:0043405	regulation of MAP kinase activity	68	25	16.03	0.00976
GO:0050906	detection of stimulus involved in sensory perception	68	25	16.03	0.00976
GO:1903306	negative regulation of regulated secretory pathway	14	10	3.3	0.00978
GO:0042711	maternal behavior	7	5	1.65	0.00986
GO:0051895	negative regulation of focal adhesion assembly	7	5	1.65	0.00986
GO:0042670	retinal cone cell differentiation	7	5	1.65	0.00986
GO:0072070	loop of Henle development	7	5	1.65	0.00986
GO:0035292	specification of segmental identity, trunk	7	5	1.65	0.00986
GO:0006930	substrate-dependent cell migration, cell extension	7	5	1.65	0.00986
GO:0061331	epithelial cell proliferation involved in Malpighian tubule morphogenesis	7	5	1.65	0.00986
GO:1902043	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors	7	5	1.65	0.00986
GO:0002031	G protein-coupled receptor internalization	7	5	1.65	0.00986
GO:0048053	R1/R6 development	7	5	1.65	0.00986
GO:0061102	stomach neuroendocrine cell differentiation	7	5	1.65	0.00986
GO:0032495	response to muramyl dipeptide	7	5	1.65	0.00986
GO:0035910	ascending aorta morphogenesis	7	5	1.65	0.00986
GO:2000301	negative regulation of synaptic vesicle exocytosis	7	5	1.65	0.00986
GO:1905939	regulation of gonad development	7	5	1.65	0.00986
GO:0031017	exocrine pancreas development	7	5	1.65	0.00986
GO:2000108	positive regulation of leukocyte apoptotic process	7	5	1.65	0.00986
GO:0048750	compound eye corneal lens morphogenesis	7	5	1.65	0.00986
GO:0090494	dopamine uptake	7	5	1.65	0.00986
GO:0045618	positive regulation of keratinocyte differentiation	7	5	1.65	0.00986
GO:0016048	detection of temperature stimulus	7	5	1.65	0.00986
GO:0002934	desmosome organization	7	5	1.65	0.00986
GO:0097374	sensory neuron axon guidance	7	5	1.65	0.00986
GO:0034762	regulation of transmembrane transport	199	86	46.91	0.00987
GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	58	22	13.67	0.00991
GO:1904375	regulation of protein localization to cell periphery	58	22	13.67	0.00991
GO:0048675	axon extension	97	39	22.86	0.00992
GO:0120039	plasma membrane bounded cell projection morphogenesis	611	261	144.02	0.00994
