GO.ID	Term	Annotated	Significant	Expected	elimFisher
GO:0048854	brain morphogenesis	29	9	3.7	0.00806
GO:0022008	neurogenesis	1302	315	166.27	0.00811
GO:0007480	imaginal disc-derived leg morphogenesis	78	18	9.96	0.00827
GO:0009749	response to glucose	78	18	9.96	0.00827
GO:0048707	instar larval or pupal morphogenesis	426	117	54.4	0.00835
GO:0009583	detection of light stimulus	84	19	10.73	0.00847
GO:0006897	endocytosis	261	47	33.33	0.00856
GO:0045926	negative regulation of growth	147	34	18.77	0.00858
GO:0043271	negative regulation of ion transport	68	20	8.68	0.00874
GO:0010631	epithelial cell migration	247	60	31.54	0.00887
GO:0016198	axon choice point recognition	45	12	5.75	0.00905
GO:0035215	genital disc development	45	12	5.75	0.00905
GO:0071219	cellular response to molecule of bacterial origin	45	12	5.75	0.00905
GO:0042593	glucose homeostasis	133	27	16.98	0.00911
GO:0008366	axon ensheathment	56	14	7.15	0.00919
GO:0001655	urogenital system development	210	49	26.82	0.00931
GO:0070839	metal ion export	20	7	2.55	0.00932
GO:0045824	negative regulation of innate immune response	20	7	2.55	0.00932
GO:1903037	regulation of leukocyte cell-cell adhesion	86	23	10.98	0.00942
GO:0022603	regulation of anatomical structure morphogenesis	441	118	56.32	0.00953
GO:0035162	embryonic hemopoiesis	40	11	5.11	0.0096
GO:0030216	keratinocyte differentiation	40	11	5.11	0.0096
GO:0007478	leg disc morphogenesis	103	26	13.15	0.00965
GO:0120193	tight junction organization	77	24	9.83	0.00972
GO:0045931	positive regulation of mitotic cell cycle	97	21	12.39	0.00977
GO:0021879	forebrain neuron differentiation	30	12	3.83	0.00989
GO:0021782	glial cell development	75	21	9.58	0.00991
