GO.ID	Term	Annotated	Significant	Expected	elimFisher
GO:0043409	negative regulation of MAPK cascade	59	23	13.35	0.0034
GO:0002699	positive regulation of immune effector process	59	23	13.35	0.0034
GO:0040012	regulation of locomotion	392	179	88.7	0.00344
GO:0048667	cell morphogenesis involved in neuron differentiation	167	74	37.79	0.00349
GO:0060541	respiratory system development	97	34	21.95	0.00351
GO:0035019	somatic stem cell population maintenance	46	19	10.41	0.00352
GO:0040018	positive regulation of multicellular organism growth	46	19	10.41	0.00352
GO:0097306	cellular response to alcohol	90	32	20.37	0.00354
GO:0031532	actin cytoskeleton reorganization	40	21	9.05	0.00358
GO:0048598	embryonic morphogenesis	188	81	42.54	0.00358
GO:0031623	receptor internalization	70	33	15.84	0.00361
GO:0046689	response to mercury ion	16	9	3.62	0.00365
GO:0030644	cellular chloride ion homeostasis	16	9	3.62	0.00365
GO:1904000	positive regulation of eating behavior	16	9	3.62	0.00365
GO:0014054	positive regulation of gamma-aminobutyric acid secretion	16	9	3.62	0.00365
GO:0090303	positive regulation of wound healing	16	9	3.62	0.00365
GO:0042267	natural killer cell mediated cytotoxicity	16	9	3.62	0.00365
GO:0022407	regulation of cell-cell adhesion	144	67	32.58	0.00367
GO:0043122	regulation of I-kappaB kinase/NF-kappaB signaling	56	22	12.67	0.0037
GO:1904063	negative regulation of cation transmembrane transport	43	18	9.73	0.00375
GO:0051707	response to other organism	448	147	101.37	0.0038
GO:0016485	protein processing	87	31	19.69	0.0039
GO:0035282	segmentation	49	23	11.09	0.00391
GO:0007160	cell-matrix adhesion	77	48	17.42	0.00392
GO:0043473	pigmentation	123	45	27.83	0.00401
GO:0002819	regulation of adaptive immune response	53	21	11.99	0.00401
GO:1990830	cellular response to leukemia inhibitory factor	112	38	25.34	0.00401
GO:0001775	cell activation	267	118	60.42	0.00405
GO:0031111	negative regulation of microtubule polymerization or depolymerization	28	17	6.34	0.0041
GO:0010715	regulation of extracellular matrix disassembly	19	10	4.3	0.00415
GO:0010745	negative regulation of macrophage derived foam cell differentiation	19	10	4.3	0.00415
GO:0051967	negative regulation of synaptic transmission, glutamatergic	11	7	2.49	0.00415
GO:0032353	negative regulation of hormone biosynthetic process	11	7	2.49	0.00415
GO:2000050	regulation of non-canonical Wnt signaling pathway	11	7	2.49	0.00415
GO:1900223	positive regulation of amyloid-beta clearance	11	7	2.49	0.00415
GO:0007343	egg activation	11	7	2.49	0.00415
GO:0048854	brain morphogenesis	11	7	2.49	0.00415
GO:0002691	regulation of cellular extravasation	11	7	2.49	0.00415
GO:0080154	regulation of fertilization	11	7	2.49	0.00415
GO:0050908	detection of light stimulus involved in visual perception	11	7	2.49	0.00415
GO:1901741	positive regulation of myoblast fusion	11	7	2.49	0.00415
GO:0050829	defense response to Gram-negative bacterium	70	26	15.84	0.00417
GO:0099172	presynapse organization	37	16	8.37	0.00419
GO:0009266	response to temperature stimulus	155	61	35.07	0.00422
GO:0017038	protein import	98	34	22.18	0.00423
GO:0007444	imaginal disc development	59	26	13.35	0.00426
GO:0045834	positive regulation of lipid metabolic process	77	28	17.42	0.00428
GO:0048705	skeletal system morphogenesis	47	24	10.64	0.00435
GO:1901016	regulation of potassium ion transmembrane transporter activity	34	15	7.69	0.00437
GO:0120032	regulation of plasma membrane bounded cell projection assembly	129	52	29.19	0.00437
GO:0032228	regulation of synaptic transmission, GABAergic	34	18	7.69	0.00439
GO:0050879	multicellular organismal movement	27	16	6.11	0.0044
GO:0051954	positive regulation of amine transport	62	32	14.03	0.00442
GO:0060976	coronary vasculature development	22	11	4.98	0.00445
GO:0016056	rhodopsin mediated signaling pathway	22	11	4.98	0.00445
GO:0008582	regulation of synaptic assembly at neuromuscular junction	36	19	8.15	0.00445
GO:0051209	release of sequestered calcium ion into cytosol	46	25	10.41	0.00446
GO:0034101	erythrocyte homeostasis	51	24	11.54	0.0045
GO:0035094	response to nicotine	31	14	7.01	0.00451
GO:0002526	acute inflammatory response	31	14	7.01	0.00451
GO:0016055	Wnt signaling pathway	131	50	29.64	0.00451
GO:0031331	positive regulation of cellular catabolic process	198	61	44.8	0.00454
GO:0007097	nuclear migration	25	12	5.66	0.00458
GO:0046888	negative regulation of hormone secretion	28	13	6.34	0.00459
GO:0010977	negative regulation of neuron projection development	28	13	6.34	0.00459
GO:0120254	olefinic compound metabolic process	47	19	10.64	0.00468
GO:0045185	maintenance of protein location	57	22	12.9	0.00476
GO:0006366	transcription by RNA polymerase II	283	83	64.04	0.00482
GO:0050714	positive regulation of protein secretion	116	51	26.25	0.00482
GO:0043067	regulation of programmed cell death	325	137	73.54	0.00488
GO:0042752	regulation of circadian rhythm	77	34	17.42	0.00501
GO:0009994	oocyte differentiation	64	24	14.48	0.00503
GO:0002703	regulation of leukocyte mediated immunity	64	24	14.48	0.00503
GO:0042178	xenobiotic catabolic process	64	24	14.48	0.00503
GO:0009416	response to light stimulus	245	98	55.44	0.00517
GO:0001952	regulation of cell-matrix adhesion	58	33	13.12	0.00521
GO:0019953	sexual reproduction	435	153	98.43	0.00524
GO:0030900	forebrain development	125	59	28.29	0.00525
GO:0098754	detoxification	78	28	17.65	0.00526
GO:0034103	regulation of tissue remodeling	29	16	6.56	0.00535
GO:0031113	regulation of microtubule polymerization	41	17	9.28	0.00538
GO:0044010	single-species biofilm formation	14	8	3.17	0.00541
GO:1903385	regulation of homophilic cell adhesion	14	8	3.17	0.00541
GO:1903307	positive regulation of regulated secretory pathway	14	8	3.17	0.00541
GO:0072577	endothelial cell apoptotic process	14	8	3.17	0.00541
GO:2000406	positive regulation of T cell migration	14	8	3.17	0.00541
GO:0042053	regulation of dopamine metabolic process	14	8	3.17	0.00541
GO:0043519	regulation of myosin II filament organization	14	8	3.17	0.00541
GO:0010996	response to auditory stimulus	14	8	3.17	0.00541
GO:0007613	memory	71	31	16.07	0.00549
GO:0007179	transforming growth factor beta receptor signaling pathway	61	23	13.8	0.00552
GO:0098660	inorganic ion transmembrane transport	231	95	52.27	0.00563
GO:0045862	positive regulation of proteolysis	125	41	28.29	0.00566
GO:0000281	mitotic cytokinesis	75	27	16.97	0.00581
GO:0006909	phagocytosis	136	55	30.77	0.00589
GO:0045787	positive regulation of cell cycle	140	45	31.68	0.00589
GO:0051281	positive regulation of release of sequestered calcium ion into cytosol	9	6	2.04	0.00591
GO:0014744	positive regulation of muscle adaptation	9	6	2.04	0.00591
GO:1901608	regulation of vesicle transport along microtubule	9	6	2.04	0.00591
GO:0035317	imaginal disc-derived wing hair organization	9	6	2.04	0.00591
GO:0072079	nephron tubule formation	9	6	2.04	0.00591
GO:0003209	cardiac atrium morphogenesis	9	6	2.04	0.00591
GO:0061368	behavioral response to formalin induced pain	9	6	2.04	0.00591
GO:0070884	regulation of calcineurin-NFAT signaling cascade	9	6	2.04	0.00591
GO:0010359	regulation of anion channel activity	9	6	2.04	0.00591
GO:0043303	mast cell degranulation	9	6	2.04	0.00591
GO:0007367	segment polarity determination	9	6	2.04	0.00591
GO:1900543	negative regulation of purine nucleotide metabolic process	9	6	2.04	0.00591
GO:0032663	regulation of interleukin-2 production	9	6	2.04	0.00591
GO:0034333	adherens junction assembly	9	6	2.04	0.00591
GO:0010649	regulation of cell communication by electrical coupling	9	6	2.04	0.00591
GO:0032959	inositol trisphosphate biosynthetic process	9	6	2.04	0.00591
GO:2000651	positive regulation of sodium ion transmembrane transporter activity	9	6	2.04	0.00591
GO:0045668	negative regulation of osteoblast differentiation	9	6	2.04	0.00591
GO:0043951	negative regulation of cAMP-mediated signaling	9	6	2.04	0.00591
GO:2001029	regulation of cellular glucuronidation	9	6	2.04	0.00591
GO:0090239	regulation of histone H4 acetylation	9	6	2.04	0.00591
GO:0071526	semaphorin-plexin signaling pathway	9	6	2.04	0.00591
GO:0045988	negative regulation of striated muscle contraction	9	6	2.04	0.00591
GO:1903706	regulation of hemopoiesis	109	47	24.66	0.00592
GO:0006942	regulation of striated muscle contraction	59	34	13.35	0.00596
GO:0002028	regulation of sodium ion transport	55	32	12.45	0.00598
GO:0022008	neurogenesis	451	193	102.05	0.00605
GO:0046717	acid secretion	39	23	8.82	0.00606
GO:0046503	glycerolipid catabolic process	35	15	7.92	0.00607
GO:0036314	response to sterol	35	15	7.92	0.00607
GO:0008016	regulation of heart contraction	109	60	24.66	0.00611
GO:0051384	response to glucocorticoid	77	31	17.42	0.00617
GO:0007611	learning or memory	132	60	29.87	0.0062
GO:0060765	regulation of androgen receptor signaling pathway	17	9	3.85	0.0062
GO:0008347	glial cell migration	17	9	3.85	0.0062
GO:0033700	phospholipid efflux	17	9	3.85	0.0062
GO:0007422	peripheral nervous system development	17	9	3.85	0.0062
GO:0007263	nitric oxide mediated signal transduction	17	9	3.85	0.0062
GO:0042423	catecholamine biosynthetic process	17	9	3.85	0.0062
GO:0031279	regulation of cyclase activity	17	9	3.85	0.0062
GO:0006955	immune response	536	187	121.29	0.0063
GO:0043200	response to amino acid	65	24	14.71	0.0063
GO:0045833	negative regulation of lipid metabolic process	72	40	16.29	0.00631
GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	32	14	7.24	0.00637
GO:0001704	formation of primary germ layer	32	14	7.24	0.00637
GO:1990089	response to nerve growth factor	32	14	7.24	0.00637
GO:0071364	cellular response to epidermal growth factor stimulus	32	14	7.24	0.00637
GO:0060079	excitatory postsynaptic potential	32	14	7.24	0.00637
GO:0009792	embryo development ending in birth or egg hatching	122	46	27.61	0.00642
GO:0007565	female pregnancy	79	28	17.88	0.00642
GO:0050764	regulation of phagocytosis	50	25	11.31	0.00649
GO:0034205	amyloid-beta formation	36	18	8.15	0.00655
GO:0035107	appendage morphogenesis	49	29	11.09	0.00657
GO:0031327	negative regulation of cellular biosynthetic process	419	141	94.81	0.0066
GO:1903792	negative regulation of anion transport	29	13	6.56	0.00662
GO:1900424	regulation of defense response to bacterium	29	13	6.56	0.00662
GO:0071347	cellular response to interleukin-1	29	13	6.56	0.00662
GO:0001541	ovarian follicle development	20	10	4.53	0.00664
GO:0035332	positive regulation of hippo signaling	20	10	4.53	0.00664
GO:2000310	regulation of NMDA receptor activity	20	10	4.53	0.00664
GO:0010842	retina layer formation	20	10	4.53	0.00664
GO:0071277	cellular response to calcium ion	45	18	10.18	0.00664
GO:0097242	amyloid-beta clearance	37	19	8.37	0.00668
GO:0072338	cellular lactam metabolic process	26	12	5.88	0.00678
GO:0032367	intracellular cholesterol transport	26	12	5.88	0.00678
GO:0042058	regulation of epidermal growth factor receptor signaling pathway	26	12	5.88	0.00678
GO:0006691	leukotriene metabolic process	23	11	5.2	0.0068
GO:0046680	response to DDT	23	11	5.2	0.0068
GO:1902743	regulation of lamellipodium organization	23	11	5.2	0.0068
GO:0050918	positive chemotaxis	23	11	5.2	0.0068
GO:0045648	positive regulation of erythrocyte differentiation	23	11	5.2	0.0068
GO:0006954	inflammatory response	167	75	37.79	0.00684
GO:0030258	lipid modification	119	39	26.93	0.00695
GO:0051960	regulation of nervous system development	124	57	28.06	0.00696
GO:0007268	chemical synaptic transmission	409	192	92.55	0.00697
GO:0015800	acidic amino acid transport	49	23	11.09	0.00705
GO:0003002	regionalization	138	62	31.23	0.00707
GO:1903321	negative regulation of protein modification by small protein conjugation or removal	69	25	15.61	0.00708
GO:0071241	cellular response to inorganic substance	138	53	31.23	0.00718
GO:0007267	cell-cell signaling	678	297	153.42	0.00731
GO:0060560	developmental growth involved in morphogenesis	99	46	22.4	0.00733
GO:0048609	multicellular organismal reproductive process	353	123	79.88	0.00735
GO:0022617	extracellular matrix disassembly	58	26	13.12	0.00756
GO:0042542	response to hydrogen peroxide	39	16	8.82	0.00772
GO:0045766	positive regulation of angiogenesis	39	16	8.82	0.00772
GO:0050678	regulation of epithelial cell proliferation	89	46	20.14	0.00773
GO:0030534	adult behavior	78	38	17.65	0.00788
GO:0031400	negative regulation of protein modification process	200	75	45.26	0.00792
GO:0099173	postsynapse organization	77	34	17.42	0.00799
GO:2000026	regulation of multicellular organismal development	491	206	111.1	0.00802
GO:0038083	peptidyl-tyrosine autophosphorylation	12	7	2.72	0.00803
GO:0001742	oenocyte differentiation	12	7	2.72	0.00803
GO:0086010	membrane depolarization during action potential	12	7	2.72	0.00803
GO:0003356	regulation of cilium beat frequency	12	7	2.72	0.00803
GO:1903306	negative regulation of regulated secretory pathway	12	7	2.72	0.00803
GO:0006654	phosphatidic acid biosynthetic process	12	7	2.72	0.00803
GO:1903859	regulation of dendrite extension	12	7	2.72	0.00803
GO:0030252	growth hormone secretion	12	7	2.72	0.00803
GO:2000010	positive regulation of protein localization to cell surface	12	7	2.72	0.00803
GO:1900121	negative regulation of receptor binding	12	7	2.72	0.00803
GO:0072137	condensed mesenchymal cell proliferation	12	7	2.72	0.00803
GO:0032229	negative regulation of synaptic transmission, GABAergic	12	7	2.72	0.00803
GO:0071072	negative regulation of phospholipid biosynthetic process	12	7	2.72	0.00803
GO:0031018	endocrine pancreas development	12	7	2.72	0.00803
GO:1904037	positive regulation of epithelial cell apoptotic process	12	7	2.72	0.00803
GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	12	7	2.72	0.00803
GO:0032675	regulation of interleukin-6 production	12	7	2.72	0.00803
GO:0045746	negative regulation of Notch signaling pathway	12	7	2.72	0.00803
GO:0010665	regulation of cardiac muscle cell apoptotic process	12	7	2.72	0.00803
GO:0071295	cellular response to vitamin	12	7	2.72	0.00803
GO:0042376	phylloquinone catabolic process	12	7	2.72	0.00803
GO:0090153	regulation of sphingolipid biosynthetic process	12	7	2.72	0.00803
GO:0071549	cellular response to dexamethasone stimulus	12	7	2.72	0.00803
GO:0051099	positive regulation of binding	120	39	27.15	0.00809
GO:1900271	regulation of long-term synaptic potentiation	25	15	5.66	0.00812
GO:0035082	axoneme assembly	22	13	4.98	0.00813
GO:0048499	synaptic vesicle membrane organization	14	11	3.17	0.00814
GO:0008277	regulation of G protein-coupled receptor signaling pathway	85	41	19.23	0.00817
GO:2001257	regulation of cation channel activity	76	31	17.2	0.0082
GO:0003056	regulation of vascular associated smooth muscle contraction	7	5	1.58	0.0082
GO:0031581	hemidesmosome assembly	7	5	1.58	0.0082
GO:0014733	regulation of skeletal muscle adaptation	7	5	1.58	0.0082
GO:0014894	response to denervation involved in regulation of muscle adaptation	7	5	1.58	0.0082
GO:0051582	positive regulation of neurotransmitter uptake	7	5	1.58	0.0082
GO:0003197	endocardial cushion development	7	5	1.58	0.0082
GO:1903242	regulation of cardiac muscle hypertrophy in response to stress	7	5	1.58	0.0082
GO:0014912	negative regulation of smooth muscle cell migration	7	5	1.58	0.0082
GO:0002042	cell migration involved in sprouting angiogenesis	7	5	1.58	0.0082
GO:0072347	response to anesthetic	7	5	1.58	0.0082
GO:0070207	protein homotrimerization	7	5	1.58	0.0082
GO:0002385	mucosal immune response	7	5	1.58	0.0082
GO:0046666	retinal cell programmed cell death	7	5	1.58	0.0082
GO:1902430	negative regulation of amyloid-beta formation	7	5	1.58	0.0082
GO:0050850	positive regulation of calcium-mediated signaling	7	5	1.58	0.0082
GO:0090090	negative regulation of canonical Wnt signaling pathway	7	5	1.58	0.0082
GO:0045213	neurotransmitter receptor metabolic process	7	5	1.58	0.0082
GO:0045599	negative regulation of fat cell differentiation	7	5	1.58	0.0082
GO:0036343	psychomotor behavior	7	5	1.58	0.0082
GO:0071242	cellular response to ammonium ion	7	5	1.58	0.0082
GO:0010960	magnesium ion homeostasis	7	5	1.58	0.0082
GO:0071872	cellular response to epinephrine stimulus	7	5	1.58	0.0082
GO:0051451	myoblast migration	7	5	1.58	0.0082
GO:0033058	directional locomotion	7	5	1.58	0.0082
GO:0060244	negative regulation of cell proliferation involved in contact inhibition	7	5	1.58	0.0082
GO:0032413	negative regulation of ion transmembrane transporter activity	36	15	8.15	0.00827
GO:0048640	negative regulation of developmental growth	36	15	8.15	0.00827
GO:0071773	cellular response to BMP stimulus	36	15	8.15	0.00827
GO:0051445	regulation of meiotic cell cycle	56	21	12.67	0.00839
GO:0032963	collagen metabolic process	53	24	11.99	0.0085
GO:2000027	regulation of animal organ morphogenesis	58	28	13.12	0.00856
GO:0042330	taxis	243	108	54.99	0.00862
GO:0009408	response to heat	63	23	14.26	0.00863
GO:0009880	embryonic pattern specification	42	20	9.5	0.00869
GO:0050728	negative regulation of inflammatory response	33	14	7.47	0.0088
GO:0006469	negative regulation of protein kinase activity	33	14	7.47	0.0088
GO:0090207	regulation of triglyceride metabolic process	33	14	7.47	0.0088
GO:0009411	response to UV	95	32	21.5	0.00882
GO:0030029	actin filament-based process	263	122	59.51	0.00893
GO:0006813	potassium ion transport	72	35	16.29	0.00894
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	66	28	14.93	0.00903
GO:0034767	positive regulation of ion transmembrane transport	61	29	13.8	0.00913
GO:0140352	export from cell	486	214	109.97	0.00918
GO:0035640	exploration behavior	26	16	5.88	0.00919
GO:0033628	regulation of cell adhesion mediated by integrin	30	13	6.79	0.0093
GO:1902624	positive regulation of neutrophil migration	30	13	6.79	0.0093
GO:0090504	epiboly	15	8	3.39	0.00931
GO:0006883	cellular sodium ion homeostasis	15	8	3.39	0.00931
GO:0006837	serotonin transport	15	8	3.39	0.00931
GO:0035307	positive regulation of protein dephosphorylation	15	8	3.39	0.00931
GO:0033280	response to vitamin D	15	8	3.39	0.00931
GO:0010092	specification of animal organ identity	15	8	3.39	0.00931
GO:0046850	regulation of bone remodeling	15	8	3.39	0.00931
GO:0015722	canalicular bile acid transport	15	8	3.39	0.00931
GO:0015870	acetylcholine transport	15	8	3.39	0.00931
GO:0050892	intestinal absorption	15	8	3.39	0.00931
GO:0048241	epinephrine transport	15	8	3.39	0.00931
GO:0071480	cellular response to gamma radiation	15	8	3.39	0.00931
GO:0036158	outer dynein arm assembly	15	8	3.39	0.00931
GO:0051148	negative regulation of muscle cell differentiation	15	8	3.39	0.00931
GO:0030098	lymphocyte differentiation	43	17	9.73	0.00941
GO:0032496	response to lipopolysaccharide	43	17	9.73	0.00941
GO:0010817	regulation of hormone levels	316	121	71.5	0.00956
GO:0016079	synaptic vesicle exocytosis	75	36	16.97	0.00965
GO:0001954	positive regulation of cell-matrix adhesion	27	12	6.11	0.00973
GO:0061326	renal tubule development	34	19	7.69	0.00979
GO:0010721	negative regulation of cell development	53	26	11.99	0.00979
GO:0035249	synaptic transmission, glutamatergic	61	26	13.8	0.00994
GO:0001919	regulation of receptor recycling	18	9	4.07	0.00994
GO:0035272	exocrine system development	18	9	4.07	0.00994
GO:0051930	regulation of sensory perception of pain	18	9	4.07	0.00994
GO:0048092	negative regulation of male pigmentation	18	9	4.07	0.00994
GO:0021772	olfactory bulb development	18	9	4.07	0.00994
GO:0043550	regulation of lipid kinase activity	18	9	4.07	0.00994
GO:0071300	cellular response to retinoic acid	18	9	4.07	0.00994
GO:0010827	regulation of glucose transmembrane transport	38	21	8.6	0.00995
GO:0051261	protein depolymerization	57	26	12.9	0.00999
