GO.ID	Term	Annotated	Significant	Expected	elimFisher
GO:1903037	regulation of leukocyte cell-cell adhesion	68	19	7.75	0.00644
GO:0034329	cell junction assembly	187	75	21.31	0.00646
GO:0030010	establishment of cell polarity	131	25	14.93	0.00649
GO:0008203	cholesterol metabolic process	60	14	6.84	0.00651
GO:0007519	skeletal muscle tissue development	54	13	6.15	0.00652
GO:0044242	cellular lipid catabolic process	85	18	9.69	0.00657
GO:0002274	myeloid leukocyte activation	85	18	9.69	0.00657
GO:0050435	amyloid-beta metabolic process	48	16	5.47	0.00659
GO:0032367	intracellular cholesterol transport	26	8	2.96	0.00662
GO:0000096	sulfur amino acid metabolic process	26	8	2.96	0.00662
GO:1900371	regulation of purine nucleotide biosynthetic process	26	8	2.96	0.00662
GO:0021915	neural tube development	26	8	2.96	0.00662
GO:0007616	long-term memory	26	8	2.96	0.00662
GO:0072553	terminal button organization	33	13	3.76	0.00663
GO:0045670	regulation of osteoclast differentiation	21	7	2.39	0.00675
GO:0032376	positive regulation of cholesterol transport	21	7	2.39	0.00675
GO:0007166	cell surface receptor signaling pathway	720	158	82.06	0.00676
GO:2000243	positive regulation of reproductive process	137	35	15.61	0.00685
GO:0043254	regulation of protein-containing complex assembly	166	30	18.92	0.00693
GO:0002933	lipid hydroxylation	37	10	4.22	0.00694
GO:0097242	amyloid-beta clearance	37	10	4.22	0.00694
GO:0031346	positive regulation of cell projection organization	111	31	12.65	0.00706
GO:0051924	regulation of calcium ion transport	86	26	9.8	0.00716
GO:0045913	positive regulation of carbohydrate metabolic process	43	11	4.9	0.00739
GO:0030098	lymphocyte differentiation	43	11	4.9	0.00739
GO:0045892	negative regulation of transcription, DNA-templated	202	35	23.02	0.0074
GO:0051260	protein homooligomerization	99	20	11.28	0.00746
GO:1904036	negative regulation of epithelial cell apoptotic process	20	9	2.28	0.00752
GO:0030855	epithelial cell differentiation	249	51	28.38	0.00755
GO:0007369	gastrulation	64	18	7.29	0.00756
GO:0050921	positive regulation of chemotaxis	61	14	6.95	0.00758
GO:0001742	oenocyte differentiation	12	5	1.37	0.00759
GO:0009950	dorsal/ventral axis specification	12	5	1.37	0.00759
GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	12	5	1.37	0.00759
GO:0021591	ventricular system development	12	5	1.37	0.00759
GO:0048521	negative regulation of behavior	12	5	1.37	0.00759
GO:1900121	negative regulation of receptor binding	12	5	1.37	0.00759
GO:1903306	negative regulation of regulated secretory pathway	12	5	1.37	0.00759
GO:0032675	regulation of interleukin-6 production	12	5	1.37	0.00759
GO:0014048	regulation of glutamate secretion	12	5	1.37	0.00759
GO:1903859	regulation of dendrite extension	12	5	1.37	0.00759
GO:0034369	plasma lipoprotein particle remodeling	12	5	1.37	0.00759
GO:1902106	negative regulation of leukocyte differentiation	12	5	1.37	0.00759
GO:2000811	negative regulation of anoikis	12	5	1.37	0.00759
GO:0006904	vesicle docking involved in exocytosis	12	5	1.37	0.00759
GO:0048168	regulation of neuronal synaptic plasticity	55	13	6.27	0.00767
GO:0002028	regulation of sodium ion transport	55	13	6.27	0.00767
GO:0022407	regulation of cell-cell adhesion	144	39	16.41	0.00771
GO:0001704	formation of primary germ layer	32	9	3.65	0.00776
GO:0010976	positive regulation of neuron projection development	32	9	3.65	0.00776
GO:0009822	alkaloid catabolic process	32	9	3.65	0.00776
GO:0048639	positive regulation of developmental growth	118	30	13.45	0.00791
GO:0055075	potassium ion homeostasis	22	11	2.51	0.00794
GO:0086003	cardiac muscle cell contraction	27	11	3.08	0.00795
GO:0014052	regulation of gamma-aminobutyric acid secretion	24	10	2.74	0.00797
GO:0043086	negative regulation of catalytic activity	164	46	18.69	0.00805
GO:1901841	regulation of high voltage-gated calcium channel activity	8	4	0.91	0.00805
GO:0030878	thyroid gland development	8	4	0.91	0.00805
GO:0048483	autonomic nervous system development	8	4	0.91	0.00805
GO:0032332	positive regulation of chondrocyte differentiation	8	4	0.91	0.00805
GO:0051044	positive regulation of membrane protein ectodomain proteolysis	8	4	0.91	0.00805
GO:1904464	regulation of matrix metallopeptidase secretion	8	4	0.91	0.00805
GO:1904424	regulation of GTP binding	8	4	0.91	0.00805
GO:0003062	regulation of heart rate by chemical signal	8	4	0.91	0.00805
GO:0060359	response to ammonium ion	8	4	0.91	0.00805
GO:0071498	cellular response to fluid shear stress	8	4	0.91	0.00805
GO:2001138	regulation of phospholipid transport	8	4	0.91	0.00805
GO:0014055	acetylcholine secretion, neurotransmission	8	4	0.91	0.00805
GO:0018345	protein palmitoylation	8	4	0.91	0.00805
GO:0007614	short-term memory	8	4	0.91	0.00805
GO:0009449	gamma-aminobutyric acid biosynthetic process	8	4	0.91	0.00805
GO:0034334	adherens junction maintenance	8	4	0.91	0.00805
GO:0042137	sequestering of neurotransmitter	8	4	0.91	0.00805
GO:0090324	negative regulation of oxidative phosphorylation	8	4	0.91	0.00805
GO:1903944	negative regulation of hepatocyte apoptotic process	8	4	0.91	0.00805
GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	8	4	0.91	0.00805
GO:1902630	regulation of membrane hyperpolarization	8	4	0.91	0.00805
GO:0001755	neural crest cell migration	8	4	0.91	0.00805
GO:0048589	developmental growth	329	72	37.5	0.0081
GO:0006954	inflammatory response	167	35	19.03	0.00822
GO:1904019	epithelial cell apoptotic process	47	17	5.36	0.00824
GO:0032418	lysosome localization	38	10	4.33	0.00848
GO:0009620	response to fungus	38	10	4.33	0.00848
GO:1901342	regulation of vasculature development	77	21	8.78	0.00858
GO:0007043	cell-cell junction assembly	61	17	6.95	0.00864
GO:1903793	positive regulation of anion transport	44	17	5.01	0.00868
GO:0046890	regulation of lipid biosynthetic process	134	25	15.27	0.00869
GO:0097553	calcium ion transmembrane import into cytosol	56	16	6.38	0.0087
GO:0032091	negative regulation of protein binding	68	18	7.75	0.00878
GO:0032024	positive regulation of insulin secretion	62	14	7.07	0.0088
GO:1905114	cell surface receptor signaling pathway involved in cell-cell signaling	174	40	19.83	0.00883
GO:0008206	bile acid metabolic process	17	6	1.94	0.00883
GO:0048709	oligodendrocyte differentiation	17	6	1.94	0.00883
GO:0060765	regulation of androgen receptor signaling pathway	17	6	1.94	0.00883
GO:0031279	regulation of cyclase activity	17	6	1.94	0.00883
GO:0051580	regulation of neurotransmitter uptake	17	6	1.94	0.00883
GO:0007620	copulation	17	6	1.94	0.00883
GO:0043297	apical junction assembly	44	11	5.01	0.00887
GO:0046626	regulation of insulin receptor signaling pathway	44	11	5.01	0.00887
GO:0042886	amide transport	154	39	17.55	0.00891
GO:0048856	anatomical structure development	2366	454	269.65	0.00894
GO:1990834	response to odorant	22	7	2.51	0.00894
GO:0060395	SMAD protein signal transduction	22	7	2.51	0.00894
GO:0001916	positive regulation of T cell mediated cytotoxicity	22	7	2.51	0.00894
GO:0051447	negative regulation of meiotic cell cycle	22	7	2.51	0.00894
GO:0060976	coronary vasculature development	22	7	2.51	0.00894
GO:0098700	neurotransmitter loading into synaptic vesicle	22	7	2.51	0.00894
GO:0009790	embryo development	357	74	40.69	0.00915
GO:0051100	negative regulation of binding	101	27	11.51	0.00916
GO:0072348	sulfur compound transport	33	9	3.76	0.00961
GO:0015909	long-chain fatty acid transport	33	9	3.76	0.00961
GO:0045471	response to ethanol	130	28	14.82	0.00962
GO:0051254	positive regulation of RNA metabolic process	249	41	28.38	0.00964
GO:0030100	regulation of endocytosis	170	30	19.37	0.0097
GO:0045732	positive regulation of protein catabolic process	90	21	10.26	0.00985
GO:0050778	positive regulation of immune response	151	31	17.21	0.00996
